src_region,src_tier,dst_region,dst_tier,throughput_sent_bits_per_second,throughput_received_bits_per_second,cpu_utilization_percent
gcp:asia-southeast1-a,PREMIUM,gcp:asia-southeast2-a,STANDARD,7050716000,6968132000,83.415545
gcp:europe-west1-b,STANDARD,aws:eu-north-1,PREMIUM,6940864000,6876148000,72.779089
aws:ap-south-1,PREMIUM,aws:me-south-1,PREMIUM,5029369084,4580160834,6.028574718
gcp:northamerica-northeast1-a,PREMIUM,gcp:us-west1-a,STANDARD,6483763000,6237486000,55.336276
aws:ap-northeast-2,PREMIUM,aws:ap-southeast-1,PREMIUM,5201427991,4284314343,6.856774475
gcp:us-west1-a,PREMIUM,gcp:asia-northeast1-a,STANDARD,6541372000,5651019000,45.14942
gcp:europe-west2-a,PREMIUM,gcp:us-east1-b,STANDARD,6951723000,5756677000,45.960659
gcp:europe-west4-a,STANDARD,aws:us-east-1,PREMIUM,5803477000,5437425000,44.86674
gcp:europe-west4-a,PREMIUM,aws:us-east-2,PREMIUM,5444626000,5124359000,44.273033
azure:koreacentral,PREMIUM,gcp:asia-southeast2-a,PREMIUM,9848439694,8745970678,9.986181441
gcp:us-central1-a,STANDARD,aws:eu-west-1,PREMIUM,5409126000,4916804000,40.756054
gcp:europe-central2-a,PREMIUM,gcp:us-central1-a,PREMIUM,5703683000,4957273000,38.39587
azure:francecentral,PREMIUM,azure:westus3,PREMIUM,15034320876,11971127707,10.89869556
gcp:us-west4-a,PREMIUM,gcp:asia-east1-a,STANDARD,6273549000,5525070000,35.998995
gcp:asia-east2-a,PREMIUM,gcp:australia-southeast1-a,STANDARD,5703244000,5241049000,35.950164
gcp:us-east4-a,PREMIUM,aws:ap-northeast-1,PREMIUM,6586813000,5278731000,33.658265
azure:northcentralus,PREMIUM,aws:ap-northeast-3,PREMIUM,4491971425,3475064633,5.261442898
gcp:us-west4-a,STANDARD,gcp:europe-west6-a,PREMIUM,4980979000,4368849000,32.943043
azure:eastus,PREMIUM,azure:japaneast,PREMIUM,14407689944,10623242774,9.323077056
gcp:europe-north1-a,STANDARD,gcp:asia-south1-a,PREMIUM,4353019000,4180046000,31.23013
aws:us-west-1,PREMIUM,gcp:europe-west3-a,STANDARD,5571229127,3658028825,5.256880363
gcp:northamerica-northeast2-a,PREMIUM,aws:ap-east-1,PREMIUM,3726672000,3297814000,27.713772
gcp:southamerica-east1-a,PREMIUM,aws:us-west-2,PREMIUM,6150763000,4819455000,28.949643
aws:eu-west-2,PREMIUM,aws:sa-east-1,PREMIUM,4785809730,3214796070,4.567023607
gcp:us-east1-b,PREMIUM,aws:ap-southeast-2,PREMIUM,4486229000,3823234000,27.07144
gcp:europe-west3-a,PREMIUM,gcp:southamerica-east1-a,STANDARD,3925248000,3645649000,27.064802
gcp:northamerica-northeast1-a,STANDARD,gcp:asia-south1-a,STANDARD,8881733000,4550892000,23.091341
gcp:southamerica-west1-a,PREMIUM,gcp:europe-west6-a,STANDARD,3451539000,3218884000,25.759243
azure:uksouth,PREMIUM,gcp:asia-northeast1-a,PREMIUM,8792654252,5663362039,6.943183915
gcp:asia-southeast1-a,STANDARD,azure:eastus2,PREMIUM,5779650000,4415534000,25.20197
gcp:asia-northeast2-a,PREMIUM,azure:westeurope,PREMIUM,5505684000,4417032000,24.706581
azure:canadacentral,PREMIUM,gcp:asia-south2-a,PREMIUM,5009373166,3712201494,4.966258304
aws:eu-south-1,PREMIUM,gcp:asia-northeast3-a,PREMIUM,5232523800,2787855738,4.314591621
gcp:asia-northeast3-a,STANDARD,gcp:europe-north1-a,PREMIUM,5364320000,3243935000,21.441651
gcp:australia-southeast1-a,PREMIUM,aws:af-south-1,PREMIUM,2389640000,713206175.3,15.000161
azure:eastus2,PREMIUM,aws:us-east-1,PREMIUM,9672195712,9511489033,19.15770214
azure:westeurope,PREMIUM,azure:francecentral,PREMIUM,16345353234,15508521136,21.73877385
gcp:us-west1-a,PREMIUM,azure:westus,PREMIUM,6335684000,6185899000,77.757767
gcp:europe-central2-a,PREMIUM,aws:eu-central-1,PREMIUM,7039261000,6919295000,82.312346
gcp:europe-west2-a,PREMIUM,gcp:europe-west6-a,STANDARD,7210585000,6951974000,79.39309
gcp:europe-north1-a,PREMIUM,gcp:europe-west4-a,PREMIUM,6982184000,6806684000,70.388498
gcp:us-central1-a,PREMIUM,gcp:us-west4-a,PREMIUM,6468793000,6314296000,63.484209
gcp:asia-northeast2-a,PREMIUM,gcp:asia-east1-a,PREMIUM,5512315000,5323839000,68.631405
aws:ap-northeast-3,PREMIUM,aws:ap-east-1,PREMIUM,4951855196,4537984381,7.195698597
gcp:asia-southeast1-a,PREMIUM,gcp:asia-east2-a,PREMIUM,6850563000,6749935000,67.373894
gcp:asia-southeast1-a,STANDARD,azure:koreacentral,PREMIUM,6213501000,5545932000,53.801082
gcp:us-east1-b,PREMIUM,aws:eu-west-1,PREMIUM,5113043000,4798614000,43.593166
gcp:asia-northeast1-a,STANDARD,gcp:us-west1-a,STANDARD,6618155000,5458765000,45.164588
azure:canadacentral,PREMIUM,gcp:europe-west6-a,PREMIUM,7938917457,7172378029,7.866708849
gcp:australia-southeast1-a,STANDARD,gcp:asia-southeast2-a,STANDARD,6046848000,4842626000,41.151897
aws:us-east-2,PREMIUM,aws:ap-northeast-1,PREMIUM,4808795060,3745750806,4.610597871
gcp:southamerica-east1-a,PREMIUM,azure:northcentralus,PREMIUM,7023422000,5418000000,36.075009
aws:eu-west-2,PREMIUM,gcp:asia-south1-a,PREMIUM,5120283845,3811248080,5.065141939
aws:ap-south-1,PREMIUM,gcp:europe-west1-b,PREMIUM,5224291893,3870135844,4.607415523
aws:ca-central-1,PREMIUM,gcp:southamerica-east1-a,STANDARD,5479417647,3758870589,5.604358168
gcp:asia-northeast1-a,PREMIUM,gcp:northamerica-northeast1-a,STANDARD,5541056000,4734684000,33.098842
azure:westus2,PREMIUM,gcp:europe-west1-b,STANDARD,4095536139,3301273013,5.024539593
azure:germanywestcentral,PREMIUM,gcp:us-west4-a,STANDARD,8814036839,7051605067,7.605348784
gcp:europe-west2-a,STANDARD,aws:ap-southeast-1,PREMIUM,5533115000,4872624000,31.285982
gcp:asia-south2-a,PREMIUM,gcp:europe-west4-a,STANDARD,4584731000,4155923000,31.321406
aws:us-west-2,PREMIUM,aws:sa-east-1,PREMIUM,5289030331,3353455183,4.514956839
gcp:us-east4-a,STANDARD,gcp:asia-east2-a,STANDARD,5447080000,4385682000,28.660004
aws:me-south-1,PREMIUM,azure:eastus,PREMIUM,5211730219,3375525327,4.866665529
gcp:us-east1-b,STANDARD,gcp:australia-southeast1-a,PREMIUM,6613603000,4681506000,25.35006
azure:westus3,PREMIUM,gcp:asia-east1-a,STANDARD,7482282159,5707095671,6.557613687
gcp:northamerica-northeast2-a,PREMIUM,gcp:asia-southeast2-a,PREMIUM,5888355000,4285810000,25.224206
azure:northeurope,PREMIUM,gcp:asia-northeast3-a,PREMIUM,8182580159,6399636997,6.009671998
gcp:southamerica-west1-a,PREMIUM,aws:eu-north-1,PREMIUM,5123664000,3700794000,25.20375
gcp:asia-south1-a,STANDARD,gcp:northamerica-northeast1-a,PREMIUM,8083204000,4528082000,25.887207
aws:eu-west-3,PREMIUM,aws:ap-northeast-2,PREMIUM,4575859192,2695990815,4.1947519
aws:af-south-1,PREMIUM,gcp:us-east4-a,PREMIUM,5025327855,2957398698,4.141357297
azure:australiaeast,PREMIUM,gcp:europe-west3-a,STANDARD,4593494622,3243868101,4.789990471
gcp:europe-north1-a,STANDARD,azure:japaneast,PREMIUM,5038127000,3854104000,22.962273
aws:eu-south-1,PREMIUM,gcp:asia-northeast3-a,STANDARD,5330047564,2861777542,4.400315313
aws:ap-southeast-2,PREMIUM,azure:uksouth,PREMIUM,4991351557,2639584969,4.340171586
gcp:australia-southeast2-a,PREMIUM,gcp:europe-west3-a,PREMIUM,4027360000,3449749000,20.782536
gcp:europe-north1-a,STANDARD,gcp:europe-north1-a,PREMIUM,7137498000,7109062000,99.588667
aws:eu-west-2,PREMIUM,azure:westeurope,PREMIUM,4975392216,4748035940,9.051647801
gcp:us-east4-a,PREMIUM,gcp:us-central1-a,PREMIUM,6614646000,6343295000,75.275262
aws:eu-west-1,PREMIUM,gcp:europe-west4-a,PREMIUM,5038481782,4709954859,7.163299898
gcp:asia-southeast1-a,PREMIUM,gcp:asia-southeast2-a,PREMIUM,7190904000,6947160000,83.363697
azure:koreacentral,PREMIUM,gcp:asia-northeast1-a,STANDARD,15337380292,14347877343,19.14702924
gcp:asia-northeast1-a,PREMIUM,aws:ap-northeast-2,PREMIUM,5791291000,5671689000,69.649093
aws:ap-northeast-1,PREMIUM,gcp:asia-east1-a,PREMIUM,5113551854,4616740303,7.112909332
gcp:asia-east2-a,PREMIUM,gcp:asia-northeast2-a,PREMIUM,6259712000,6088395000,61.393164
aws:us-east-1,PREMIUM,gcp:us-west1-a,STANDARD,5245586347,4379523212,6.935612744
azure:canadacentral,PREMIUM,aws:us-west-2,PREMIUM,7521910820,6188427191,8.730285048
gcp:northamerica-northeast1-a,STANDARD,gcp:europe-west3-a,PREMIUM,5769383000,5119615000,45.84519
gcp:us-east1-b,PREMIUM,gcp:europe-west2-a,STANDARD,5038754000,4707942000,45.788366
aws:eu-central-1,PREMIUM,aws:me-south-1,PREMIUM,5145743169,4135315991,5.728976766
aws:eu-south-1,PREMIUM,gcp:northamerica-northeast1-a,PREMIUM,5198621322,4160595580,5.530228605
aws:ca-central-1,PREMIUM,gcp:europe-west6-a,STANDARD,5472450327,4138989779,6.711556137
gcp:us-central1-a,STANDARD,azure:northeurope,PREMIUM,5764579000,5383131000,41.031034
azure:japaneast,PREMIUM,azure:westus3,PREMIUM,10212966204,9080673220,9.199800315
azure:westus2,PREMIUM,azure:uksouth,PREMIUM,15804485448,11754101521,10.86541175
gcp:us-west4-a,PREMIUM,gcp:europe-west6-a,PREMIUM,6936027000,5102111000,32.954227
gcp:europe-central2-a,PREMIUM,gcp:asia-south1-a,STANDARD,6570579000,5107032000,33.547701
gcp:asia-northeast3-a,STANDARD,aws:us-west-1,PREMIUM,6226581000,5086696000,33.233011
aws:eu-west-3,PREMIUM,gcp:asia-south2-a,PREMIUM,5212316902,3671048494,4.864287215
gcp:southamerica-east1-a,PREMIUM,gcp:us-west4-a,STANDARD,5369174000,4856318000,31.544902
gcp:us-east4-a,STANDARD,gcp:asia-east1-a,STANDARD,8877784000,4969771000,30.079932
aws:sa-east-1,PREMIUM,gcp:us-west1-a,PREMIUM,5049275162,3519313415,5.313461812
gcp:europe-west3-a,STANDARD,aws:ap-east-1,PREMIUM,4495765000,4116518000,28.448849
azure:eastus,PREMIUM,aws:ap-south-1,PREMIUM,785255498.9,582252927,2.926387575
azure:northcentralus,PREMIUM,aws:ap-southeast-1,PREMIUM,3729498494,2600942216,4.503758507
gcp:europe-west4-a,STANDARD,gcp:southamerica-west1-a,PREMIUM,4009667000,3502951000,26.687512
azure:germanywestcentral,PREMIUM,gcp:asia-northeast3-a,PREMIUM,9917419968,7956183818,6.954033117
gcp:northamerica-northeast2-a,PREMIUM,gcp:asia-south1-a,PREMIUM,7292971000,4471887000,25.227646
gcp:asia-east2-a,STANDARD,azure:eastus2,PREMIUM,4992171000,4203626000,25.182013
gcp:asia-southeast1-a,STANDARD,aws:us-east-2,PREMIUM,5268330000,4178000000,24.579285
gcp:us-east1-b,STANDARD,aws:ap-northeast-3,PREMIUM,4823050000,4019510000,22.973078
azure:francecentral,PREMIUM,aws:ap-southeast-2,PREMIUM,2851039009,1790058587,4.031900972
gcp:europe-west2-a,PREMIUM,azure:australiaeast,PREMIUM,7946346000,3843996000,19.095332
gcp:australia-southeast1-a,STANDARD,gcp:europe-west1-b,STANDARD,7905855000,3432834000,20.744609
gcp:europe-west1-b,PREMIUM,gcp:australia-southeast2-a,PREMIUM,8661821000,3624183000,19.262506
gcp:australia-southeast1-a,PREMIUM,aws:eu-north-1,PREMIUM,6868929000,3474762000,19.655832
aws:af-south-1,PREMIUM,azure:westus,PREMIUM,4818953836,2279908939,3.931389924
gcp:southamerica-east1-a,STANDARD,gcp:asia-southeast2-a,STANDARD,4113412000,2619370000,18.30008
gcp:europe-west3-a,PREMIUM,gcp:europe-west3-a,STANDARD,7119551000,7107385000,98.68919
aws:ap-northeast-1,PREMIUM,aws:ap-northeast-3,PREMIUM,4937463464,4752088603,9.650642888
gcp:northamerica-northeast1-a,STANDARD,gcp:us-east4-a,STANDARD,7067905000,6950124000,84.195581
gcp:europe-west6-a,STANDARD,gcp:europe-west4-a,STANDARD,6987208000,6918268000,85.091087
aws:eu-south-1,PREMIUM,aws:eu-west-3,PREMIUM,4945015617,4688188256,7.940068118
gcp:asia-east2-a,PREMIUM,gcp:asia-east1-a,PREMIUM,6971717000,6866175000,85.536577
gcp:europe-west1-b,PREMIUM,azure:francecentral,PREMIUM,6928742000,6861317000,84.061908
gcp:europe-west2-a,PREMIUM,aws:eu-north-1,PREMIUM,6674753000,6503745000,69.84474
aws:us-east-2,PREMIUM,azure:westus3,PREMIUM,5117594499,4443563270,5.703455464
gcp:us-west1-a,PREMIUM,azure:eastus,PREMIUM,5746775000,5617761000,53.803549
gcp:asia-east1-a,STANDARD,gcp:asia-southeast2-a,STANDARD,5708772000,5355593000,56.09547
azure:northeurope,PREMIUM,azure:northcentralus,PREMIUM,17482853950,13518562089,13.97703309
gcp:northamerica-northeast2-a,PREMIUM,gcp:europe-west1-b,STANDARD,7057191000,5699641000,43.918109
gcp:europe-west4-a,PREMIUM,gcp:us-central1-a,PREMIUM,7886009000,5718707000,42.153769
azure:germanywestcentral,PREMIUM,azure:canadacentral,PREMIUM,16508257059,12736970149,12.56867172
azure:eastus2,PREMIUM,gcp:southamerica-east1-a,STANDARD,3566835772,3091097601,4.855819749
gcp:us-west4-a,STANDARD,azure:japaneast,PREMIUM,6861477000,5600531000,39.988099
gcp:northamerica-northeast1-a,PREMIUM,aws:sa-east-1,PREMIUM,6342681000,5467227000,37.167398
azure:uksouth,PREMIUM,azure:westus2,PREMIUM,15163196015,11765094474,10.78673974
gcp:asia-south1-a,PREMIUM,aws:eu-west-2,PREMIUM,5407367000,5059675000,34.301433
gcp:asia-east2-a,STANDARD,gcp:us-west4-a,PREMIUM,6659297000,5335096000,33.953136
azure:australiaeast,PREMIUM,gcp:asia-south1-a,STANDARD,7650309007,5839987680,7.292176811
gcp:europe-north1-a,PREMIUM,gcp:us-west1-a,STANDARD,7006545000,4891076000,32.217053
aws:ap-northeast-2,PREMIUM,aws:us-east-1,PREMIUM,5098447137,3387020198,5.406475818
aws:ap-southeast-1,PREMIUM,azure:westus,PREMIUM,5024178569,3415334230,4.67865061
gcp:asia-northeast3-a,PREMIUM,gcp:us-east1-b,STANDARD,5384241000,4590958000,29.328895
azure:koreacentral,PREMIUM,gcp:us-east4-a,PREMIUM,8477238967,6517888555,7.136380098
gcp:asia-south2-a,PREMIUM,gcp:australia-southeast1-a,STANDARD,2092675000,1989501000,29.744228
azure:westeurope,PREMIUM,aws:ap-east-1,PREMIUM,2566795339,1836612349,3.950794144
gcp:asia-southeast2-a,PREMIUM,aws:us-west-1,PREMIUM,5797111000,4279378000,28.260759
gcp:us-central1-a,STANDARD,aws:ap-southeast-2,PREMIUM,3215803000,2798769000,26.271221
gcp:us-east1-b,PREMIUM,gcp:asia-southeast1-a,PREMIUM,7904093000,4544790000,25.591938
aws:ca-central-1,PREMIUM,aws:af-south-1,PREMIUM,4353926065,2825602472,4.638312414
gcp:asia-northeast1-a,STANDARD,gcp:europe-west2-a,STANDARD,6460447000,4411047000,25.652341
aws:me-south-1,PREMIUM,aws:us-west-2,PREMIUM,5291754169,3025800132,5.275891775
gcp:asia-southeast1-a,STANDARD,gcp:europe-north1-a,STANDARD,7568870000,4176738000,25.002348
gcp:asia-northeast1-a,PREMIUM,gcp:europe-west6-a,PREMIUM,6451553000,4288388000,24.273064
gcp:asia-northeast2-a,PREMIUM,aws:eu-west-1,PREMIUM,3584464000,2462260000,24.175879
gcp:australia-southeast1-a,PREMIUM,gcp:southamerica-west1-a,PREMIUM,8679861000,5020855000,20.66553
gcp:europe-central2-a,PREMIUM,gcp:asia-northeast3-a,STANDARD,6224681000,3577727000,21.814388
aws:eu-central-1,PREMIUM,gcp:australia-southeast2-a,PREMIUM,4883782669,2551606198,4.108485128
aws:ap-south-1,PREMIUM,gcp:southamerica-east1-a,PREMIUM,4757060154,2124233149,3.736451762
aws:eu-west-3,PREMIUM,azure:westeurope,PREMIUM,5013168220,4725526894,8.045896147
gcp:australia-southeast2-a,PREMIUM,gcp:australia-southeast1-a,PREMIUM,7150708000,6982133000,84.690472
azure:northcentralus,PREMIUM,gcp:us-east1-b,STANDARD,13017046472,12383539785,15.84789616
gcp:europe-west4-a,PREMIUM,gcp:europe-north1-a,STANDARD,6940202000,6806157000,70.939676
gcp:asia-northeast2-a,PREMIUM,azure:japaneast,PREMIUM,7096165000,7040351000,87.982357
gcp:us-west1-a,PREMIUM,gcp:us-central1-a,PREMIUM,6830014000,6570080000,67.811723
gcp:asia-northeast3-a,PREMIUM,aws:ap-northeast-3,PREMIUM,6479160000,6361194000,72.577249
gcp:asia-northeast3-a,STANDARD,gcp:asia-east1-a,PREMIUM,5573750000,5329544000,66.395896
aws:us-east-1,PREMIUM,gcp:europe-west2-a,PREMIUM,5047814688,4329982504,6.128024229
aws:us-east-2,PREMIUM,azure:uksouth,PREMIUM,5051601329,4189471523,5.562912721
azure:eastus2,PREMIUM,gcp:europe-west6-a,STANDARD,7204215011,6319888610,7.610058543
gcp:europe-west6-a,PREMIUM,gcp:northamerica-northeast1-a,STANDARD,5069797000,4857748000,44.293592
azure:germanywestcentral,PREMIUM,gcp:northamerica-northeast1-a,PREMIUM,6203376067,5605891185,7.182960577
azure:westus2,PREMIUM,aws:ap-northeast-1,PREMIUM,3445337506,2989162778,5.184889193
aws:ca-central-1,PREMIUM,aws:eu-north-1,PREMIUM,4952398448,3972169745,5.614326976
gcp:europe-west1-b,PREMIUM,gcp:us-central1-a,STANDARD,5566695000,5020050000,42.862503
gcp:australia-southeast1-a,STANDARD,gcp:asia-southeast1-a,STANDARD,5815993000,5427412000,44.638738
gcp:us-east1-b,PREMIUM,aws:eu-south-1,PREMIUM,3060333000,2837224000,40.704792
aws:eu-west-1,PREMIUM,azure:westus3,PREMIUM,5298089153,3931237014,5.3458772
gcp:southamerica-east1-a,STANDARD,gcp:us-east4-a,PREMIUM,5671151000,4852440000,39.361766
azure:francecentral,PREMIUM,aws:ap-south-1,PREMIUM,1035990803,876730311.9,3.358225782
gcp:us-west1-a,STANDARD,gcp:europe-west4-a,STANDARD,4686582000,4530860000,35.841169
gcp:us-west4-a,PREMIUM,aws:ap-northeast-2,PREMIUM,6123572000,4798848000,34.77471
azure:northeurope,PREMIUM,gcp:us-west4-a,STANDARD,7684730472,6305995381,7.138758568
gcp:asia-northeast1-a,PREMIUM,gcp:asia-south2-a,PREMIUM,7006148000,5176829000,35.697924
aws:us-west-1,PREMIUM,aws:ap-east-1,PREMIUM,5050404528,3631586117,5.041966236
aws:eu-central-1,PREMIUM,aws:us-west-2,PREMIUM,5180252776,3660639136,5.105596715
gcp:asia-south1-a,PREMIUM,gcp:europe-central2-a,PREMIUM,8678594000,4890435000,33.338315
aws:ap-southeast-1,PREMIUM,gcp:europe-west1-b,STANDARD,5335149774,3679770234,5.119247255
azure:eastus,PREMIUM,aws:me-south-1,PREMIUM,4385917775,3225557256,4.895291856
gcp:northamerica-northeast2-a,PREMIUM,azure:australiaeast,PREMIUM,7813260000,4636351000,26.98172
gcp:southamerica-west1-a,PREMIUM,gcp:europe-west2-a,STANDARD,7758643000,4774817000,27.208145
gcp:asia-east1-a,STANDARD,azure:westus,PREMIUM,5216512000,4619629000,27.544784
gcp:asia-south1-a,STANDARD,azure:canadacentral,PREMIUM,5293603000,4321151000,26.062832
gcp:asia-east2-a,PREMIUM,gcp:europe-west3-a,PREMIUM,7723520000,4300570000,25.444702
gcp:asia-southeast2-a,PREMIUM,gcp:us-east4-a,STANDARD,6616775000,4163329000,25.070138
azure:koreacentral,PREMIUM,aws:eu-west-2,PREMIUM,2366679894,1498028648,3.72289305
gcp:europe-north1-a,PREMIUM,gcp:asia-east2-a,STANDARD,2149792000,2092703000,23.038826
aws:sa-east-1,PREMIUM,aws:ap-southeast-2,PREMIUM,4208048907,2036694326,4.041807213
gcp:southamerica-east1-a,PREMIUM,gcp:asia-southeast1-a,PREMIUM,6907438000,3044793000,18.938698
aws:af-south-1,PREMIUM,gcp:asia-southeast2-a,STANDARD,5019394086,2094807288,3.989567474
gcp:northamerica-northeast1-a,PREMIUM,aws:ca-central-1,PREMIUM,7139209000,7112301000,98.312767
azure:francecentral,PREMIUM,azure:northeurope,PREMIUM,17208320981,15400323779,23.81657566
azure:northcentralus,PREMIUM,aws:us-east-1,PREMIUM,8895832643,8537430099,13.16138413
azure:uksouth,PREMIUM,gcp:europe-north1-a,STANDARD,14907523248,13741409756,17.59028153
gcp:asia-east2-a,PREMIUM,azure:japaneast,PREMIUM,6036186000,5832210000,59.320035
azure:eastus,PREMIUM,gcp:europe-west1-b,PREMIUM,6019728052,5440110615,6.991570047
azure:koreacentral,PREMIUM,gcp:asia-southeast2-a,STANDARD,12156368462,11042896961,11.76299173
gcp:us-central1-a,STANDARD,gcp:europe-west2-a,STANDARD,4719903000,4506503000,43.951129
aws:ap-northeast-3,PREMIUM,gcp:asia-southeast2-a,PREMIUM,5340758461,4264089298,6.256802329
azure:canadacentral,PREMIUM,azure:germanywestcentral,PREMIUM,17031664030,12854484575,12.77286672
azure:eastus2,PREMIUM,aws:eu-north-1,PREMIUM,2728367568,2314459893,4.451153832
aws:eu-west-1,PREMIUM,gcp:us-west1-a,PREMIUM,5386267012,3883517750,4.88387912
gcp:asia-south1-a,STANDARD,gcp:asia-northeast1-a,PREMIUM,6694499000,5523492000,36.450361
gcp:us-west4-a,PREMIUM,azure:westeurope,PREMIUM,7133985000,5021413000,34.242479
gcp:us-west4-a,STANDARD,aws:ap-southeast-2,PREMIUM,5898970000,4999009000,33.575393
aws:us-west-2,PREMIUM,gcp:europe-west4-a,PREMIUM,5148533183,3659754776,4.499388294
gcp:asia-east1-a,STANDARD,aws:us-west-1,PREMIUM,6578499000,5156569000,32.540998
gcp:europe-west1-b,STANDARD,azure:westus,PREMIUM,7010033000,5224782000,31.5265
gcp:northamerica-northeast2-a,PREMIUM,gcp:asia-east1-a,PREMIUM,6135864000,4670083000,30.259648
azure:westus2,PREMIUM,gcp:europe-north1-a,PREMIUM,5056464157,4058534865,5.321592856
gcp:europe-west2-a,PREMIUM,gcp:southamerica-east1-a,STANDARD,5213270000,4406847000,28.168313
gcp:us-central1-a,PREMIUM,aws:me-south-1,PREMIUM,6594462000,4575509000,27.22007
gcp:australia-southeast1-a,STANDARD,gcp:us-east4-a,PREMIUM,5116627000,4352280000,28.009927
gcp:northamerica-northeast1-a,STANDARD,azure:australiaeast,PREMIUM,6291856000,4562398000,26.204773
gcp:asia-southeast1-a,PREMIUM,aws:eu-west-2,PREMIUM,1195516000,1181537000,26.305828
gcp:us-west1-a,STANDARD,gcp:asia-south1-a,PREMIUM,8211232000,4502819000,25.816864
gcp:europe-central2-a,PREMIUM,aws:sa-east-1,PREMIUM,6109664000,4137890000,25.027009
gcp:us-east1-b,PREMIUM,aws:ap-south-1,PREMIUM,3476805000,2789455000,25.008046
gcp:us-east4-a,STANDARD,gcp:asia-south2-a,PREMIUM,7288027000,4113145000,24.471374
gcp:asia-northeast1-a,STANDARD,gcp:europe-west6-a,PREMIUM,6588798000,4042217000,24.24782
aws:ap-east-1,PREMIUM,gcp:europe-west3-a,PREMIUM,5257972610,2888142740,4.586172243
aws:eu-central-1,PREMIUM,gcp:asia-northeast3-a,PREMIUM,4999912014,2874084171,4.27170095
gcp:asia-northeast3-a,STANDARD,gcp:europe-west4-a,STANDARD,5958796000,3943931000,23.000347
gcp:asia-northeast2-a,PREMIUM,aws:eu-south-1,PREMIUM,3323885000,2452600000,23.202766
aws:ap-northeast-1,PREMIUM,gcp:us-east1-b,STANDARD,5395942217,2910518178,4.559605821
gcp:southamerica-west1-a,PREMIUM,aws:ap-southeast-1,PREMIUM,4866999000,3108163000,21.692688
aws:ap-northeast-2,PREMIUM,gcp:europe-west6-a,STANDARD,5648428543,2849143184,5.101727084
gcp:australia-southeast1-a,PREMIUM,gcp:europe-west3-a,STANDARD,6172848000,3477310000,21.513513
aws:eu-west-3,PREMIUM,gcp:australia-southeast2-a,PREMIUM,5033838960,2573826823,4.087689802
gcp:asia-east2-a,STANDARD,gcp:southamerica-east1-a,PREMIUM,5737990000,2997008000,20.209878
aws:af-south-1,PREMIUM,gcp:asia-southeast1-a,STANDARD,5613535742,2361546290,4.172349642
gcp:us-central1-a,PREMIUM,gcp:us-central1-a,STANDARD,7142826000,7105472000,97.413509
azure:uksouth,PREMIUM,aws:eu-west-3,PREMIUM,9668392437,9488815101,18.08874764
